id,name,birthdate,birthplace,deathdate,deathplace,occupations,notes,sex,viaf_id
15842,Lord Raglan (FitzRoy Richard Somerset),1885-06-10,235,1964-09-14,696,"1400,1449,1499",,Male,98137363
13898,Lorenzo Dagnino Pastore,1905-03-09,62,1905-06-15,22,"1453,1512",,Male,310586158
13718,Lorenzo Luzuriaga,1889-10-29,454,1905-05-12,62,1429,,Male,13106980
15661,Louis A. Pietro,,,,,"1409,1460",,Male,
14457,Louis Antoine de Caraccioli,1719-11-06,318,1803-05-29,318,"1391,1399,1422,1451",,Male,88874605
14595,Louis Aragon,1897-10-03,318,1982-12-24,318,1399,,Male,8178518
14955,Louis de Broglie,1892-08-15,1010,1987-03-19,241,1583,,Male,4927396
14304,Louis Ferdinand Celine,1894-05-27,579,1961-07-01,580,"1407,1490,1589",Pen name of Louis Ferdinand Auguste Destouches,Male,36916020
15787,Louis Gautier Vignal,1888-03-11,146,1982-01-01,318,1391,,Male,75476763
15227,Louis Gillet,1876-12-11,146,1943-07-01,318,1528,,Male,66467917
15239,Louis Golding,1895-11-19,832,1958-08-09,832,"1391,1399,1407,1417",,Male,9890106
15433,Louis Lavelle,1883-07-15,1282,1951-09-01,1283,1410,,Male,9849112
14411,Louis MacNeice,1907-09-12,648,1963-09-03,235,"1399,1408",,Male,46802910
14181,Louis Malle,1932-10-30,437,1995-11-23,45,"1418,1479,1480",,Male,109999709
15296,Louis Morton Hacker,1899-03-17,250,1987-03-22,1190,"1420,1453",,Male,110060466
13777,Louis Ollivier,1905-04-17,146,,547,"1400,1404,1411,1455,1488",,Male,56710397
14173,Louis Pasteur Vallery-Radot,1886-05-13,318,1970-10-09,318,"1420,1422,1490",,Male,2548154
14196,Louis Pauwels,1920-08-02,153,1997-01-28,431,"1391,1419",,Male,68934008
13792,Louis Piérard,1886-02-07,145,1951-11-03,318,"1391,1419",,Male,41882487
15113,Luc Durtain,1881-03-10,318,1959-01-29,318,1399,,Male,7453684
15614,Luca Pacioli,1447-01-01,1361,1517-06-19,1361,"1485,1504",,Male,87677562
14831,Luciano Allende Lezama,1887-06-07,62,1960-01-01,,"1412,1466",,Male,212151246596144132269
15626,Luciano Panzeri,,22,,,1399,,Male,
14079,Lucien Daudet,1878-06-11,318,1946-11-16,318,"1391,1405,1407",,Male,8416712
15453,Lucien Lévy-Bruhl,1857-04-10,318,1939-03-13,318,"1410,1447,1448,1449,1452,1460",,Male,64000278
13793,Lucien-Paul Thomas,1880-12-25,227,1948-02-03,448,"1420,1426,1458,1460",,Male,5038838
13915,Ludovico Ivanissevich Machado,1927-08-13,62,,547,1484,,Male,
14526,Ludwig Beutin,1903-03-20,727,1958-09-15,728,"1420,1451",,Male,5834479
15510,Ludwig Marcuse,1894-02-08,44,1971-08-02,1319,"1391,1392,1410,1534",,Male,14805567
14470,Luigi Capuana,1839-05-28,693,1915-11-29,694,"1391,1400,1419",,Male,24615920
14490,Luigi Pirandello,1867-06-28,551,1936-12-10,356,"1391,1399,1401,1407,1417",,Male,64010465
14852,Luis A. Arocena,1914-01-01,62,1993-01-01,,"1420,1448",,Male,263574069
15569,Luis Alberto Murray,1923-01-01,62,2002-08-08,62,"1399,1419,1451",,Male,65329657
13951,Luis Alberto Sánchez,1900-10-12,229,1994-02-06,229,"1391,1410,1416,1427,1451,1489",,Male,108970947
14842,Luis Araquistáin,1886-06-18,941,1959-08-08,152,"1391,1416",,Male,24616799
14859,Luis Aznar,1902-08-11,494,1976-08-11,22,"1420,1451",,Male,11208688
14993,Luis Cardoza y Aragón,1901-06-21,1029,1992-09-04,261,"1391,1392,1399,1414,1433",,Male,84024245
14302,Luis de Elizalde,,22,,,,,Male,
14033,Luis de Elizalde (h.),1904-08-11,62,1970-04-17,547,"1391,1392,1404,1419,1427",publicó bajo el seudónimo Carlos Aden,Male,
15091,Luis di Iorio,,,,,1404,,Male,35476296
13722,Luis Emilio Soto,1905-03-16,62,1905-05-22,62,"1419,1439",http://trapalanda.bn.gov.ar/jspui/handle/123456789/5683?page=2,Male,203079139
14529,Luis F. Guillén,,,,,1404,,Male,60444662
15141,Luis Falcini,1889-11-27,62,1973-04-04,62,1441,,Male,96555748
15142,Luis Farré,1902-01-01,1108,1997-01-01,,1410,,Male,26062411
15589,Luis Felipe Noé,1933-05-26,62,,,"1391,1396,1429,1564",,Male,96555004
13970,Luis Felipe Rodríguez,1888-07-30,115,1947-08-05,115,1391,,Male,66490627
15207,Luis García Morente,1929-08-06,1142,2015-07-03,80,1399,,Male,55437272
15658,Luis Guillermo Piazza,1922-02-10,110,2007-08-17,261,"1400,1407",,Male,75185443
14428,Luis Justo,1924-01-01,,,,1404,,Male,9932724
14747,Luis M. Ravignani,,,,,1391,,Male,
15832,Luis María Rinaldini Gonnet,,22,,22,1530,dirijó la revista _Bitacora_ con Bayón,Male,
13877,Luis Mercier Vega,1914-05-06,59,1977-11-20,103,"1505,1506",,Male,71394972
15558,Luis Miguel Morea,1921-04-23,62,2003-11-08,62,1436,,Male,31924883
13944,Luis Monguió,1908-06-25,435,2005-07-10,97,1420,,Male,14257798
15743,Luis Ortiz Behety,1908-08-15,62,1973-01-01,,"1399,1419",,Male,26153893636302291371
15613,Luis Oyarzún,1920-11-14,1359,1972-11-26,1360,"1391,1399,1420,1460",,Male,93395727
15659,Luis Pico Estrada,1936-12-25,62,,,"1418,1419",,Male,283145856943322920580
15754,Luis Reissig,1897-10-08,62,1972-01-01,533,"1390,1391,1429",,Male,61229964
13749,Luis Saslavsky,1903-04-21,358,1995-03-20,62,"1418,1479,1480",,Male,160851139
15186,Luisa Futoransky,1939-01-05,62,,,"1391,1419,1448",,Female,49236278
15326,Luisa Josefina Hernández,1928-11-02,261,,,"1391,1408",,Female,24622872
15452,Luisa Mercedes Levinson,1904-01-05,62,1988-03-04,62,"1391,1419",,Female,100268245
15631,Luisa Pasamanik,1927-01-01,22,,,"1399,1404,1419",,Female,56173091
14762,Luther Lee Bernard,1881-10-29,893,1951-01-23,894,"1420,1452",,Male,49295398
14443,Lydia de García Díaz,,,,,1404,,Female,
14483,Lysandro Z. D. Galtier,1904-10-06,,1985-03-30,,"1391,1392,1399,1404",,Male,65359452
14707,Macedonio Fernández,1874-06-01,62,1952-02-10,62,"1391,1410,1540",,Male,7423470
14075,Madame Marthe Letellier,1884-08-16,318,1977-01-29,318,1546,"""famosa belleza"", frequently painted",Female,
15270,Madeleine Goss,1892-03-01,1173,1960-12-25,1172,"1422,1634","Specialized in biographies of musicians (Ravel, Bach, Schubert, Brahms, Beethoven, etc.)",Female,39742347
14159,Madeleine Renaud,1900-02-21,318,1994-09-23,295,1495,,Female,51718988
15467,Madeline Lockwood,,,,,1393,,Female,
15304,Magdalena Harriague,1924-08-02,62,1995-11-08,62,1399,,Female,24150516555103440790
13812,Magie T. Brown,,547,,547,1391,,Female,
14194,Mahatma Gandhi,1869-10-02,337,1948-01-30,297,1575,Mohandas Karamchand Gandhi,Male,71391324
14889,Maír José Benardete,1895-01-01,963,1989-01-01,964,"1420,1448",,Male,97666114
13843,Majid Khadduri,1909-09-27,279,2007-01-25,339,1460,,Male,73862922
14408,Malcolm Cowley,1898-08-24,643,1989-03-27,644,"1391,1399,1409,1451,1455",,Male,91308069
15474,Malcom Lowry,1909-07-28,1304,1957-06-26,1305,"1399,1407",,Male,440149066347965600117
14354,Malcom Towley,,,,,,,Male,
14403,Manès Sperber,1905-12-12,638,1984-02-05,318,"1392,1407,1599",He wrote under the pseudonyms Jan Heger and N. A. Menlos.,Male,107026409
15440,Manfred Bennington Lee,1905-01-11,636,1971-04-03,1287,"1391,1455","Original name: Manfrod Lepofsky (name legally changed)
Created ""Ellery Queen"" with Frederic Dannay in 1929",Male,101145067241066631196
14869,Manik Bandyopadhyay,1908-05-19,953,1956-12-03,205,"1391,1407",,Male,59093293
14041,Manuel Altolaguirre,1905-06-29,249,1959-06-26,67,"1394,1399,1455,1539",,Male,2482525
14084,Manuel Ángeles Ortiz,1895-01-13,190,1984-04-04,318,1405,,Male,49403783
14425,Manuel Balaguer,,,,,1404,,Male,
14681,Manuel Bandeira,1886-04-19,871,1968-10-13,353,"1399,1404,1409",,Male,14765752
15695,Manuel Conde Montero,,22,,,1391,,Male,137145857062022921719
15110,Manuel Durán,1925-01-01,32,,,1420,,Male,85162761
13786,Manuel Gálvez,1882-07-18,317,1962-11-14,62,"1392,1399,1407,1422,1451",,Male,22213019
15208,Manuel García Morente,1886-04-22,1143,1942-12-07,247,1410,,Male,14770046
15012,Manuel José Castilla,1918-08-14,1035,1980-07-19,375,"1391,1399,1419,1628",,Male,30587218
15418,Manuel Lamana,1922-01-01,247,1996-01-01,62,1391,,Male,29070912
15532,"Manuel Mercader, S. J.",,,,,"1391,1503",,Male,
15565,Manuel Mujica Láinez,1910-09-11,62,1984-04-21,211,"1392,1407,1433",,Male,24321
13991,Manuel Pedro González,1893-11-26,185,1974-07-01,118,"1420,1530",,Male,109936702
14227,Manuel Peyrou,1902-05-23,391,1974-01-01,62,"1391,1419",,Male,66759591
14242,Manuel S. Ocampo,1860-11-03,62,1931-01-31,547,"1391,1429",,Male,
15855,Manuel Toussanit,1890-05-29,261,1955-11-02,299,"1391,1460,1528",,Male,
15769,Manuel Ugarte,1875-02-27,62,1951-12-03,699,"1391,1400,1597",,Male,100187324
14339,Marcel Aymé,1902-05-29,596,1967-10-14,318,"1407,1408,1418,1540,1592",,Male,9842427
14950,Marcel Brion,1895-11-21,253,1984-10-23,318,"1392,1407,1409,1451",,Male,8241
15370,Marcel Jouhandeau,1888-07-26,1244,1979-04-07,1245,1391,,Male,34458491
15793,Marcel Proust,1871-07-10,295,1922-11-18,318,"1391,1392,1407,1439",,Male,32001793
15849,Marcelino Menéndez y Pelayo,1856-11-03,400,1912-05-19,400,"1409,1448,1451",,Male,64018425
14195,Marcelle Meyer,1897-05-22,228,1957-11-17,318,1430,,Female,44485837
14905,Marcellin Berthélot,1827-10-25,318,1907-03-18,318,"1416,1461",,Male,54207651
14007,Marcelo Menasché,1911-01-24,547,1959-01-01,62,1391,,Male,56331172
13670,Marcelo Torcuato de Alvear,1868-10-04,62,1942-03-23,126,1425,"""Victoria también había solicitado un subsidio a su amigo, el presidente Alvear, para financiar la venida de Ansermet y ayudar a la Asociación del Profesorado Orquestal"" (Sitman 83, note 52) ; President of Argentina",Male,50618680
15556,Marco Antonio Montes de Oca,1932-08-03,261,2009-02-07,261,"1399,1405",,Male,14811803
15084,Marco Denevi,1922-05-12,1082,1998-12-12,62,"1391,1401,1407,1417,1419,1427",,Male,110832410
14258,Marcos Fingerit,1904-02-28,358,1979-08-24,217,,,,
15255,Marcos Tiglio,1903-02-24,62,1976-04-15,62,"1405,1564",,Male,308267281
15772,Marcos Victoria,1902-03-08,1273,1975-11-28,62,1391,,Male,17334822
15017,Margaret Cavendish,1623-01-01,1039,1673-12-15,1040,"1391,1399,1408,1410,1541,1566,1629",Duchess of Newcastle,Female,29597878
15678,Margarita Arsamasseva,1893-10-04,1392,1968-05-16,62,1391,,Female,37156809561245122186
13721,Margarita Sarfatti,1880-04-08,464,1961-10-30,82,"1462,1464,1558",Propaganda Adviser (National Fascit Party),Female,102330009
14371,Margarita Xirgu,1888-06-18,612,1969-04-25,271,1495,,Female,946068
14116,Marguerite Yourcenar,1903-06-08,59,1987-12-17,301,"1392,1407",,Female,105154898
14067,María Adelia Acevedo y Larrázabal,1877-10-02,62,1958-09-05,62,"1425,1544","Founder and President of the Asociación Amigos del Arte, Founded the Editorial ALA (Asociación Latino Americana)",Female,
15705,María Alicia Domínguez,1908-09-06,62,1988-04-09,62,"1391,1392,1399,1407",,Female,8862909
15277,María Antonia Oyuela de Grant,,,,,1404,,Female,306397318
15515,María Clotilde Rezzano de Martini,,,,,"1404,1448",,Female,
14786,María Cristina Giambelluca,,,,,1404,,Female,
14588,María de Maeztu,1881-07-18,801,1948-01-07,252,"1395,1415",founder of the Residencia de Señoritas,Female,86877666
13960,María de Villarino,1905-03-19,90,1994-06-06,62,"1391,1399",,Female,93837235
15431,María Elena Lasala,,,,,1538,,Female,
14759,María Elena Walsh,1930-02-01,892,2011-01-10,62,"1391,1403,1407,1408,1411",,Female,79093736
13979,María Esther Bruno de Barros,,547,,547,"1391,1399",,Female,
15536,María Esther de Miguel,1929-11-01,1330,2003-07-27,62,"1391,1530",,Female,93787448
13669,María Esther Vásquez,1905-04-20,62,2017-03-25,62,"1391,1419","First met Victoria Ocampo at a meeting of the SADE (in their original building on the calle México in Buenos Aires, Argentina) on June 13, 1951",Female,73870598
13807,María Flora Yáñez de Echeverría,1905-03-12,401,1982-04-07,401,1391,,Female,11176452
14216,María Lejárraga (María Martínez Sierra),1874-12-28,390,1974-06-28,62,"1391,1395,1401,1404,1416",,Female,93150576
14509,María Luisa Bastos,,22,,,"1404,1406",,Female,77934579
13649,María Luisa Bombal,1910-06-08,479,1980-05-06,401,"1391,1406",,Female,112427097
15799,Maria Montessori,1870-08-31,1426,1952-05-06,1427,"1415,1429,1490",,Female,99929837
14148,Maria Nys (Huxley),1899-09-10,39,1955-02-12,547,1391,,Female,282951015
15374,María Paulina Juszko,1938-02-18,217,,,"1399,1400",,Female,16498288
15679,María Raquel Adler,1901-10-12,1394,1974-07-28,1393,1399,,Female,88961908
14439,María Raquel Bengolea,,,,,1404,,Female,8894183
13732,María Reneé Cura,1905-04-10,62,2007-07-12,547,"1391,1420,1471,1472",,Female,28455322
13779,María Rosa González,,775,1967-01-01,318,1391,,Female,
13958,María Rosa Lida de Malkiel,1910-11-07,62,1962-09-25,303,"1391,1420,1426,1458",Medievalist,Female,29619575
13629,María Rosa Oliver,1898-09-10,62,1977-04-19,62,"1392,1393,1395,1397",,Female,17385432
14860,María Teresa Babín Cortés,1910-05-30,950,1989-12-19,,"1392,1399,1408,1409,1415",,Female,113964092
15446,María Teresa León,1903-10-31,232,1988-12-13,247,"1391,1511,1647",Married to Rafael Alberti,Female,66479739
15498,María Teresa Maiorana,1913-12-07,1313,1983-07-12,62,"1391,1420,1613",,Female,42008310
14063,María Zambrano,1904-04-22,462,1991-02-06,247,"1392,1410",,Female,100237745
14127,Marianne Moore,1887-11-15,203,1972-02-05,250,"1399,1404,1439,1455",,Female,61562401
15850,Mariano Azuela,1873-01-01,1458,1952-03-01,261,"1400,1490",,Male,22181589
15770,Mariano de Vedia y Mitre,1882-01-01,,1958-10-22,62,"1391,1416,1427,1451",,Male,38380844
13808,Mariano Latorre,1886-01-04,98,1955-11-10,401,1391,,Male,39399454
13947,Mariano Picón Salas,1901-01-26,258,1965-01-01,80,"1391,1414,1439",,Male,71408028
15045,Marie-Alain Couturier,1897-11-15,268,1954-02-09,318,"1437,1503",Designer of stained glass windows,Male,68927522
14080,Marie-Louise Bousquet,1905-03-01,318,1975-10-13,318,"1419,1455",Editor at Paris's Harper's Bazaar; Fashion Journalist,Female,42105783
14611,Marie-Madeleine Davy,1903-09-13,807,1998-11-01,808,"1410,1451",,Female,34455214
14151,Marie-Madeleine Lioux (Malraux),1914-04-07,441,2014-01-08,318,1430,,Female,63063719
14078,Marie-Thérèse d'Hinnisdael,1844-07-25,318,1934-10-12,272,1391,,Female,
15482,Mariette Lydis,1887-08-24,469,1970-04-26,62,"1405,1442,1445,1488,1564,1630",,Female,36937071
14146,Marilyn Monroe,1926-06-01,238,1962-08-05,54,"1495,1546,1561",,Female,27069077
14855,Marino Ayerra,1903-05-08,947,1988-01-11,62,"1404,1503",,Male,292810950
14721,Mario A. Lancelotti,1909-05-21,22,1982-11-05,,"1417,1439",,Male,29193361
14489,Mario A. Marino,,,,,1404,,Male,
14674,Mario Albano,,358,1952-10-16,62,"1391,1399",,Male,243991716
14132,Mario Amadeo,1911-01-11,22,1983-03-19,62,"1391,1414,1416",,Male,310570143
14891,Mario Benedetti,1920-09-14,965,2009-05-17,271,"1399,1407,1419",,Male,56585930
14995,Mario Carlisky,,,,,"1391,1404,1413,1420",,Male,100057993
14677,Mario de Andrade,1893-10-09,409,1945-02-25,409,"1399,1407,1433,1439,1524,1528,1552",,Male,19688448
14795,Mario Justo López,1915-04-14,62,1989-08-21,62,1489,,Male,17368014
15480,Mario Luzi,1914-10-20,464,2005-02-28,853,1399,,Male,71402748
13946,Mario Pedrosa,1900-04-25,323,1981-11-05,353,1416,,Male,40434793
13850,Mario Puccini,1887-07-29,415,1957-12-05,356,1391,,Male,59215391
14826,Mario Roberto Álvarez,1913-11-14,62,2011-11-05,62,1436,,Male,27997731
13976,Mario Setle,,547,,547,1391,,,
14478,Marjorie Barkentin,1891-01-01,,1974-02-27,299,"1391,1607",,Female,24863354
14518,Marta Acosta van Praet,,,,,1404,,Female,
14827,Marta Álvarez,,,,,1399,,Female,
14689,Marta Brunet,1897-08-09,89,1967-10-27,271,1391,,Female,44387769
15195,Marta Gallo,,22,,,"1420,1439",,Female,60582804
15484,Marta Lynch (Marta Lía Frigerio),1925-03-08,62,1985-10-08,62,"1391,1407,1417",,Female,111370973
14738,Marta Mosquera,,62,,,"1391,1392",,Female,309765309
15064,Martha Candler Cheney,1889-01-01,,1973-01-01,,1391,,Female,113182296
15590,Martín Alberto Noel,1919-03-28,62,2001-02-19,62,"1391,1419",,Male,250705271
14815,Martín Aldao,1876-03-04,358,1961-09-08,,1391,,Male,44207537
14963,Martín Buber,1878-02-08,469,1965-06-13,191,1410,,Male,68926330
15076,Martin Davidson,1880-01-01,1074,1968-06-25,,"1391,1485,1582",,Male,299159042
13727,Martin Heidegger,1889-09-26,259,1976-05-26,149,1410,,Male,24602613
14545,Martin Walser,1927-03-24,743,,,1407,,Male,51697261
13965,Maruja Mallo,1902-01-05,480,1995-02-06,247,1405,,Female,86916506
14139,Mary Garden,1874-02-20,1,1967-01-03,1,1561,Opera Singer - Soprano,Female,22228088
14766,Mary McCarthy,1912-06-21,900,1989-10-25,250,"1407,1439,1511",,Female,94457792
13984,Mary Rega Molina,1905-03-13,391,1905-05-10,62,"1391,1392,1399,1401,1409,1419,1429",,Female,
14055,Massimo Bontempelli,1878-05-12,109,1960-07-21,356,"1399,1407,1408,1411",,Male,59113424
15684,Mateo Booz (Miguel Angel Correa),1881-08-07,358,1943-05-16,22,"1391,1419",,Male,50024232
15236,Mathías Goeritz,1915-04-04,1166,1990-08-04,261,"1405,1441",,Male,74077072
15271,Matica Goulard,,,1999-05-03,1174,"1404,1420,1429",Matilde Goulard de Westberg,Female,162947716
13731,Matilde Díaz Vélez,1899-07-02,62,1986-06-09,62,"1467,1468,1469,1470",,Female,
14110,Matthew Huxley,1920-04-19,235,2005-02-10,345,1559,,Male,33644601
14856,Maulana Abul Kalam Azad,1888-11-11,948,1958-02-22,949,"1419,1448",,Male,77.1025
15031,Maurice Dale Colbourne,1894-09-24,1048,1965-09-22,1049,"1391,1473",,Male,9440334
13745,Maurice Edgar Coindreau,1892-12-24,220,1990-10-20,453,"1404,1409",,Male,56607570
15438,Maurice Le Roux,1923-02-06,318,1992-10-19,1286,"1402,1411",,Male,210469
15441,Maurice Leenhart,1878-03-09,1288,1954-01-26,318,"1447,1542",,Male,
14623,Maurice Merleau-Ponty,1908-03-14,698,1961-05-03,318,"1396,1410",,Male,31991436
15576,Maurice Nadeau,1911-05-21,318,2013-06-16,,"1391,1409,1429,1455",,Male,100194996
14026,Maurice Ravel,1875-03-07,93,1937-12-28,318,"1402,1411,1430",,Male,2657495
14140,Maurice Rostand,1891-05-26,318,1968-02-21,477,"1399,1400,1407,1408",,Male,56696044
13983,Mauricio Gómez Mayorga,1913-08-05,261,,547,"1391,1433,1436",,Male,242632817
15650,Mauricio Pérez Catán,,22,,,1453,,Male,
14954,Max Brod,1884-05-27,340,1968-12-20,984,"1400,1411,1419",,Male,56606649
15704,Max Dickmann,1902-08-08,62,1991-01-01,,"1391,1419,1439",,Male,267339577
15852,Max Eastman,1883-01-04,1459,1969-03-25,1460,"1391,1399,1421,1511",,Male,59.6132
14507,Max Frisch,1911-05-15,496,1991-04-04,496,"1407,1408",,Male,7390328
14547,Max Horkheimer,1895-02-14,595,1973-07-07,744,"1410,1420,1439,1452",,Male,14771315
15673,Max Karl Ernest Ludwig Planck,1858-04-23,757,1947-10-04,726,1583,,Male,34487615
13885,Max Müller,1823-12-06,119,1900-10-28,313,"1426,1507",,Male,9893606
13880,Max Scheler,1874-08-22,283,1928-05-19,147,1410,,Male,41846336
15786,Maxime Leroy,1873-03-28,318,1957-09-15,318,"1451,1489",,Male,29536928
13873,Maximilian Beck,1887-02-14,776,1950-04-21,777,"1391,1410,1420","German; emigrated to the united states in 1933; taught at Central College in Little Rock, Arkansas until his death (from a stroke) in 1950.",Male,116881824
15379,Máximo José Kahn,1897-01-01,147,1953-01-01,62,"1391,1392,1407",,Male,11377917
13974,Mayor Alberto Da Rocha,1896-07-26,62,1959-12-13,1120,"1391,1419,1451",,Male,
15847,Medardo Vitier Guanche,1886-06-08,1455,1960-03-18,1456,"1416,1537,1572",,Male,22309259
13815,Melchor de Almagro San Martín,1882-04-12,159,1947-04-12,247,"1391,1414,1416",,Male,100233444
15629,Mercedes Gallagher Parks,1883-03-26,229,1950-01-21,229,"1391,1392,1433,1451",,Female,56412483
15445,Mercedes Inés Leloir Unzué (Mimí),,22,,,1566,,Female,
14352,Michael God,,,,,,,Male,
15238,Michael Gold,1894-04-12,299,1967-05-14,393,"1391,1407,1409",,Male,100338915
13871,Michel Berveiller,1910-07-16,421,1974-01-01,547,"1400,1404,1455",French,Male,71387394
14974,Michel Butor,1926-09-14,1018,2016-08-24,1019,1391,,Male,34453964
15220,Michel de Ghelderode,1898-04-03,189,1962-04-01,59,1401,,Male,68927788
15268,Michel Gordey,1913-02-17,44,2005-07-05,146,"1391,1419",,Male,251011343
13962,Michel Leiris,1905-03-15,318,1990-09-30,368,"1391,1587",,Male,219192187
14740,Miguel Alfredo Olivera,1922-09-29,62,2008-01-02,62,"1391,1399,1404,1407,1417",,Male,93788379
15688,Miguel Andrés Camino,1877-11-30,62,1944-04-07,,"1399,1419",,Male,78544544
14680,Miguel Ángel Asturias,1899-10-19,870,1974-06-09,247,"1399,1407,1408,1414,1419",,Male,46756659
13773,Miguel Ángel Virasoro,1905-03-14,395,1966-06-29,62,1410,,Male,77964401
14853,Miguel Arteche,1926-06-04,945,2012-07-22,401,1399,,Male,24643240
14530,Miguel Cané,1851-01-27,271,1905-09-05,62,"1391,1416,1419,1427,1460",,Male,39458418
15137,Miguel de Etchebarne,1915-01-01,1107,1973-01-01,62,"1391,1399",,Male,
